0 1 2 3 4 5 6
0 1 2 3 4 5 7
0 1 2 3 4 5 8
0 1 2 3 4 5 9
0 1 2 3 4 5 10
0 1 2 3 4 5 11
0 1 2 3 4 6 7
0 1 2 3 4 6 8
0 1 2 3 4 6 9
0 1 2 3 4 6 11
0 1 2 3 4 7 8
0 1 2 3 4 7 9
0 1 2 3 4 7 10
0 1 2 3 4 7 11
0 1 2 3 4 8 9
0 1 2 3 4 8 10
0 1 2 3 4 9 10
0 1 2 3 4 9 11
0 1 2 3 5 6 8
0 1 2 3 5 6 9
0 1 2 3 5 6 10
0 1 2 3 5 6 11
0 1 2 3 5 7 8
0 1 2 3 5 7 9
0 1 2 3 5 7 10
0 1 2 3 5 8 9
0 1 2 3 5 8 10
0 1 2 3 5 8 11
0 1 2 3 5 9 10
0 1 2 3 5 9 11
0 1 2 3 5 10 11
0 1 2 3 6 7 8
0 1 2 3 6 7 9
0 1 2 3 6 7 10
0 1 2 3 6 8 9
0 1 2 3 6 8 10
0 1 2 3 6 8 11
0 1 2 3 6 9 10
0 1 2 3 6 9 11
0 1 2 3 6 10 11
0 1 2 3 7 8 9
0 1 5 7 9 10 11
0 1 6 7 8 9 10
0 1 7 8 9 10 11
0 2 3 4 5 7 11
0 2 3 4 7 8 11
0 2 4 7 8 10 11
0 2 4 8 9 10 11
0 2 5 6 7 8 9
0 2 5 6 7 8 10
0 2 5 6 7 8 11
0 2 5 6 7 9 11
0 2 5 6 7 10 11
0 2 5 7 8 9 10
0 2 6 7 8 9 10
0 2 6 7 8 10 11
0 2 6 7 9 10 11
0 2 6 8 9 10 11
0 2 7 8 9 10 11
0 4 5 6 7 8 9
0 4 5 6 7 8 11
0 4 5 6 7 9 10
0 4 5 6 7 10 11
0 4 5 6 8 9 10
0 4 5 6 8 10 11
0 4 5 6 9 10 11
0 4 5 7 8 9 10
0 4 5 7 8 10 11
0 4 6 7 8 10 11
0 4 6 7 9 10 11
0 4 6 8 9 10 11
0 4 7 8 9 10 11
0 5 6 7 8 10 11
0 5 6 7 9 10 11
0 5 6 8 9 10 11
1 2 3 5 6 7 10
1 2 3 6 7 9 11
1 2 3 6 8 9 11
1 2 4 5 6 10 11
1 2 4 5 7 8 9
1 2 4 5 7 8 11
1 2 4 5 7 9 11
1 2 4 5 7 10 11
1 2 4 5 8 9 10
1 2 4 5 9 10 11
1 2 5 6 8 9 10
1 2 6 7 8 9 11
1 3 4 5 8 9 10
1 3 4 5 8 9 11
1 3 4 5 8 10 11
1 3 4 5 9 10 11
1 3 4 6 7 8 9
1 3 4 6 7 8 10
1 3 4 6 7 8 11
1 3 4 6 7 9 10
1 3 4 6 7 9 11
1 3 4 6 8 9 10
1 3 4 6 9 10 11
1 3 5 6 7 8 11
1 4 6 7 8 10 11
1 5 6 7 8 9 11
1 5 6 7 8 10 11
1 5 6 7 9 10 11
1 5 6 8 9 10 11
1 5 7 8 9 10 11
1 6 7 8 9 10 11
2 3 4 5 6 7 11
2 3 4 5 7 9 11
2 3 4 5 9 10 11
2 3 4 7 8 9 11
2 3 6 7 8 9 10
2 4 5 6 7 10 11
2 4 5 6 8 9 10
3 4 5 6 7 9 11
3 4 5 6 8 9 10
3 4 5 6 8 9 11
3 4 5 6 8 10 11
3 4 5 7 8 9 10
3 4 5 7 8 9 11
3 4 5 7 8 10 11
3 4 5 7 9 10 11
3 4 5 8 9 10 11
3 4 6 7 8 9 10
3 4 6 7 8 9 11
3 4 6 7 8 10 11
4 5 6 7 8 10 11
4 5 6 7 9 10 11
4 5 6 8 9 10 11
