0 1 2 3 4 5
0 1 2 3 4 9
0 1 2 3 4 11
0 1 2 3 4 12
0 1 2 3 5 9
0 1 2 3 5 11
0 1 2 3 5 12
0 1 2 3 5 14
0 1 2 3 5 15
0 1 2 3 5 16
0 1 2 3 5 17
0 1 2 3 6 7
0 1 2 3 6 8
0 1 2 3 6 9
0 1 2 3 6 11
0 1 2 3 6 12
0 1 2 3 6 13
0 1 2 3 10 12
0 1 2 3 10 13
0 1 2 3 10 14
0 1 2 3 10 15
0 1 2 3 10 16
0 1 2 3 10 17
0 1 2 3 11 12
0 1 2 3 11 13
0 1 2 3 11 14
0 1 2 3 11 15
0 1 2 3 11 17
0 1 2 3 12 13
0 1 2 3 12 15
0 1 2 3 12 16
0 1 2 3 12 17
0 1 2 3 13 14
0 1 2 3 13 15
0 1 2 3 13 16
0 1 2 3 13 17
0 1 2 3 14 15
0 1 2 3 14 16
0 1 2 3 14 17
0 1 2 3 15 16
0 1 2 3 15 17
0 1 2 4 5 7
0 1 2 4 5 8
0 1 2 4 5 9
0 1 2 4 5 10
0 1 2 4 5 11
0 1 2 4 5 12
0 1 2 4 5 13
0 1 2 4 5 14
0 1 2 4 5 15
0 1 2 4 5 16
0 1 2 4 5 17
0 1 2 4 6 7
0 1 2 4 6 8
0 1 2 4 6 9
0 1 2 4 6 11
0 1 2 4 6 13
0 1 2 4 6 15
0 1 2 4 6 16
0 1 2 4 6 17
0 1 2 4 7 8
0 1 2 4 7 10
0 1 2 4 7 11
0 1 2 4 7 12
0 1 2 4 7 13
0 1 2 4 7 14
0 1 2 4 7 17
0 1 2 4 8 9
0 1 2 4 8 10
0 1 2 4 8 11
0 1 2 4 8 12
0 1 2 6 9 12
0 1 2 6 9 13
0 1 2 6 9 14
0 1 2 6 9 16
0 1 2 6 9 17
0 1 2 6 10 11
0 1 2 6 10 12
0 1 2 6 10 13
0 1 2 6 10 14
0 1 2 6 10 15
0 1 2 6 10 16
0 1 2 6 10 17
0 1 2 6 11 12
0 1 2 6 11 13
0 1 2 6 11 16
0 1 2 6 12 13
0 1 2 6 12 14
0 1 2 6 12 15
0 1 2 6 12 17
0 1 2 6 13 14
0 1 2 6 13 15
0 1 2 6 13 16
