0 1 2 3 4 5
0 1 2 3 8 9
0 1 2 3 10 11
0 1 2 3 12 13
0 1 2 3 18 19
0 1 2 4 6 8
0 1 2 5 10 13
0 1 2 5 15 16
0 1 2 5 18 21
0 1 2 6 18 22
0 1 2 9 11 16
0 1 3 4 15 16
0 1 3 6 19 22
0 1 3 9 13 15
0 1 4 9 13 16
0 1 5 6 20 23
0 1 5 7 13 15
0 1 5 8 12 17
0 1 5 8 13 16
0 1 5 8 19 22
0 1 6 7 12 13
0 1 6 7 14 15
0 1 6 7 20 21
0 1 6 7 22 23
0 1 6 8 14 16
0 1 6 8 18 20
0 1 6 9 10 13
0 1 7 8 11 12
0 1 7 8 14 17
0 1 7 8 18 21
0 1 7 8 19 20
0 1 7 9 10 12
0 1 7 9 19 21
0 1 8 9 16 17
0 1 8 9 18 19
0 1 10 11 16 17
0 1 10 11 18 19
0 1 10 11 20 21
0 1 10 12 14 16
0 1 10 12 15 17
0 1 10 12 18 20
0 1 10 13 15 16
0 1 10 13 18 21
0 1 10 13 19 20
0 1 10 16 20 22
0 1 10 16 21 23
0 1 10 17 20 23
0 1 10 17 21 22
0 1 11 12 18 21
0 1 11 12 19 20
0 1 11 13 14 16
0 1 11 13 15 17
0 1 11 13 18 20
0 1 11 14 19 22
0 1 11 15 18 22
0 1 12 13 18 19
0 1 12 13 20 21
0 1 12 14 20 22
0 1 12 14 21 23
0 1 12 15 21 22
0 1 12 16 19 23
0 1 12 17 18 23
0 1 13 14 20 23
0 1 13 17 18 22
0 1 13 17 19 23
0 1 14 15 20 21
0 1 14 16 18 20
0 1 14 17 19 20
0 1 15 16 18 21
0 1 15 16 19 20
0 2 3 7 16 23
0 2 3 11 20 23
0 2 4 9 17 23
0 2 5 6 8 16
0 2 5 7 9 16
0 2 5 11 19 22
0 2 6 7 8 10
0 2 6 8 17 20
0 2 8 9 17 19
0 2 8 10 14 15
0 2 8 10 20 21
0 2 8 12 19 20
0 2 8 13 14 16
0 2 8 13 19 21
0 2 10 18 20 23
0 2 11 13 15 18
0 2 11 13 17 20
0 2 12 13 17 19
0 3 4 5 7 12
0 3 5 7 15 23
0 3 9 13 14 16
0 3 9 16 21 22
0 4 5 6 16 22
0 4 5 13 19 22
0 4 6 7 11 23
0 4 6 7 16 20
0 4 6 10 12 13
0 4 7 9 12 23
0 4 8 14 21 22
0 4 8 16 18 23
0 4 10 13 17 19
0 4 10 20 21 22
0 4 12 19 20 22
0 4 13 14 17 23
0 5 6 12 14 16
0 5 7 9 15 21
0 5 8 13 22 23
0 5 11 12 17 18
0 5 16 21 22 23
0 6 7 10 13 15
0 6 7 15 18 21
0 6 9 15 20 21
0 7 8 10 12 16
0 7 12 13 16 23
0 7 13 18 22 23
0 7 14 15 16 23
0 7 15 18 20 23
0 8 9 11 12 15
0 8 9 11 13 14
0 8 9 15 18 21
0 8 10 15 17 21
0 8 11 16 17 19
0 9 10 15 17 20
0 10 12 13 21 23
0 10 12 14 18 19
0 10 12 14 22 23
0 10 15 16 19 23
0 14 19 21 22 23
1 2 3 4 17 20
1 2 4 7 8 17
1 2 4 7 14 23
1 2 5 6 11 18
1 2 5 6 15 22
1 2 5 7 15 23
1 2 6 8 9 13
1 2 6 8 14 18
1 2 6 10 15 17
1 2 6 10 19 21
1 2 6 13 14 15
1 2 7 8 10 23
1 2 7 8 16 21
1 2 7 12 20 21
1 2 11 18 21 22
1 3 4 6 13 20
1 3 4 12 21 22
1 3 5 8 13 19
1 3 7 9 16 21
1 3 9 11 20 21
1 3 9 13 14 17
1 3 11 14 16 22
1 4 5 7 16 22
1 4 6 7 17 20
1 4 6 9 15 20
1 4 7 10 18 19
1 4 7 13 19 21
1 4 7 14 19 22
1 4 8 10 19 21
1 4 8 11 14 17
1 4 8 13 14 15
1 4 8 14 21 23
1 4 14 16 17 19
1 4 17 18 19 20
1 5 6 7 9 13
1 5 6 8 13 22
1 5 7 8 16 18
1 5 7 9 14 21
1 5 7 15 19 22
1 5 8 12 22 23
1 5 9 15 20 23
1 5 10 20 21 22
1 5 12 13 16 20
1 5 13 14 16 22
1 6 8 12 13 15
1 6 9 10 12 17
1 6 10 21 22 23
1 6 12 14 16 20
1 6 12 16 17 19
1 6 12 19 22 23
1 6 17 18 19 22
1 7 8 17 18 20
1 7 9 11 12 17
1 7 9 15 20 21
1 7 11 21 22 23
1 7 12 13 17 23
1 7 14 15 16 22
1 11 12 17 19 21
2 3 4 11 17 22
2 3 5 9 11 15
2 3 8 19 21 22
2 3 10 11 18 19
2 3 13 16 19 22
2 4 5 7 11 14
2 4 5 7 18 23
2 4 5 7 19 22
2 4 5 9 12 15
2 4 6 8 14 15
2 4 6 10 13 22
2 4 7 9 10 11
2 4 12 17 20 22
2 4 15 17 18 19
2 4 16 17 19 21
2 4 19 21 22 23
2 5 6 7 18 21
2 5 6 9 10 11
2 5 6 9 12 13
2 5 6 9 14 15
2 5 6 9 16 17
2 5 6 10 12 22
2 5 6 10 15 21
2 5 6 10 17 19
2 5 6 11 13 22
2 5 6 11 16 19
2 5 6 13 15 18
2 5 6 13 17 20
2 5 6 14 17 23
2 5 6 15 16 23
2 5 7 8 10 11
2 5 7 8 14 15
2 5 7 10 14 21
2 5 7 11 13 23
2 5 7 11 17 19
2 5 7 12 15 18
2 5 7 13 14 18
2 5 7 14 17 22
2 5 7 15 16 22
2 5 8 9 10 13
2 5 8 10 16 20
2 5 8 11 15 18
2 5 8 11 17 20
2 5 8 12 15 21
2 5 8 13 16 19
2 5 8 18 19 23
2 5 8 20 21 23
2 5 9 10 17 20
2 5 9 11 14 18
2 5 9 12 14 21
2 5 9 13 15 21
2 5 9 13 17 19
2 5 9 20 21 22
2 6 7 8 12 14
2 6 7 11 14 23
2 6 7 15 16 21
2 6 7 15 17 20
2 6 8 9 11 15
2 6 8 9 18 22
2 6 8 9 19 23
2 6 8 10 13 18
2 6 12 16 22 23
2 6 13 17 18 19
2 7 11 16 18 21
2 7 16 17 18 23
2 8 10 13 19 23
2 9 11 14 19 20
2 9 12 15 22 23
2 10 12 15 17 19
2 11 13 14 16 19
2 11 13 15 17 19
2 11 14 18 19 23
2 11 15 18 19 22
2 11 17 19 21 23
2 12 13 14 16 20
2 12 13 14 17 21
2 12 14 18 20 23
2 12 15 18 20 22
2 12 16 20 21 22
2 13 14 18 20 22
2 13 15 18 20 23
2 13 15 18 21 22
2 14 16 20 22 23
2 15 17 20 22 23
3 4 5 7 8 20
3 4 6 11 15 20
3 4 6 11 17 18
3 4 6 12 15 19
3 4 6 12 17 21
3 4 7 10 12 23
3 4 7 10 17 18
3 4 8 11 14 19
3 4 8 12 14 20
3 4 9 10 14 19
3 4 9 11 15 19
3 4 9 11 17 21
3 4 9 12 15 20
3 4 9 12 17 18
3 4 9 13 16 18
3 4 9 18 19 22
3 4 10 11 18 21
3 4 10 13 14 15
3 4 10 14 21 23
3 4 10 15 21 22
3 4 10 16 19 23
3 4 10 17 19 22
3 4 11 12 14 15
3 4 11 12 22 23
3 4 11 14 21 22
3 4 11 15 21 23
3 4 11 16 19 22
3 4 12 14 18 22
3 4 12 15 18 23
3 4 13 14 18 23
3 4 13 15 18 22
3 4 14 15 18 21
3 4 14 15 19 20
3 4 14 17 18 19
3 4 15 16 18 19
3 4 18 21 22 23
3 5 6 11 15 21
3 5 8 9 11 13
3 5 9 11 14 19
3 5 10 12 14 15
3 5 11 14 20 22
3 5 11 15 20 23
3 5 13 15 18 23
3 5 14 15 19 21
3 5 18 20 22 23
3 6 8 9 10 15
3 6 8 10 13 19
3 6 8 21 22 23
3 6 9 11 13 19
3 6 9 11 17 23
3 6 9 12 15 22
3 6 9 13 14 22
3 6 9 15 16 18
3 6 15 17 20 22
3 7 8 9 19 23
3 7 8 10 12 19
3 7 8 18 19 20
3 7 9 15 17 18
3 7 11 12 13 15
3 8 9 14 16 21
3 8 10 11 12 15
3 8 10 11 21 22
3 8 12 15 16 17
3 8 14 15 20 23
3 8 14 15 21 22
3 8 14 16 19 23
3 8 15 17 19 23
3 8 16 17 20 23
3 8 16 17 21 22
3 9 10 11 12 14
3 9 10 11 13 15
3 9 10 11 20 22
3 9 10 11 21 23
3 9 10 12 18 23
3 9 10 13 18 22
3 9 10 14 18 21
3 9 10 15 18 20
3 9 10 16 18 19
3 9 11 13 18 23
3 9 12 13 20 22
3 9 12 13 21 23
3 9 12 14 16 17
3 9 12 14 20 21
