0 1 2 3 4 5
0 1 2 3 5 30
0 1 2 3 9 19
0 1 2 3 9 21
0 1 2 3 9 25
0 1 2 3 9 27
0 1 2 3 10 11
0 1 2 3 10 13
0 1 2 3 10 21
0 1 2 3 13 20
0 1 2 3 13 22
0 1 2 3 13 24
0 1 2 3 13 29
0 1 2 3 14 17
0 1 2 3 14 18
0 1 2 3 14 25
0 1 2 3 14 26
0 1 2 3 14 28
0 1 2 3 14 30
0 1 2 3 15 17
0 1 2 3 15 18
0 1 2 3 15 22
0 1 2 3 15 28
0 1 2 3 15 29
0 1 2 3 16 18
0 1 2 3 16 30
0 1 2 3 16 31
0 1 2 3 17 19
0 1 2 3 17 23
0 1 2 3 17 30
0 1 2 3 18 20
0 1 2 3 18 26
0 1 2 3 19 23
0 1 2 3 19 24
0 1 2 3 19 25
0 1 2 3 19 29
0 1 2 3 19 31
0 1 2 3 20 24
0 1 2 3 22 31
0 1 2 3 24 29
0 1 2 3 28 29
0 1 2 3 28 30
0 1 2 3 28 31
0 1 2 3 29 30
0 1 2 3 30 31
0 1 2 9 10 18
0 1 2 9 13 16
0 1 2 9 13 29
0 1 2 9 13 31
0 1 2 9 14 17
0 1 2 9 14 18
0 1 2 9 14 28
0 1 2 9 14 30
0 1 2 9 15 20
0 1 2 9 16 28
0 1 2 9 16 31
0 1 2 9 17 28
0 1 2 9 17 30
0 1 2 9 18 24
0 1 2 9 19 25
0 1 2 9 20 26
0 1 2 9 27 29
0 1 2 9 28 31
0 1 2 10 12 19
0 1 2 10 12 22
0 1 2 10 13 30
0 1 2 10 14 25
0 1 2 10 14 29
0 1 2 10 14 31
0 1 2 10 15 29
0 1 2 10 15 30
0 1 2 10 16 20
0 1 2 10 16 28
0 1 2 10 16 31
0 1 2 10 17 19
0 1 2 10 17 21
0 1 2 10 17 24
0 1 2 10 18 22
0 1 2 10 18 28
0 1 2 10 19 25
0 1 2 10 19 26
0 1 2 10 19 27
0 1 2 10 19 28
0 1 2 10 19 30
0 1 2 10 20 21
0 1 2 10 20 22
0 1 2 10 20 24
0 1 2 10 20 30
0 1 2 10 22 25
0 1 2 10 22 28
0 1 2 10 26 29
0 1 2 11 15 16
0 1 2 11 15 22
0 1 2 11 19 30
0 1 2 11 25 31
0 1 2 12 14 28
0 1 2 12 16 24
0 1 2 12 16 27
0 1 2 12 17 30
0 1 2 12 20 25
0 1 2 12 20 26
0 1 2 12 24 26
