0 1 2 3 4
0 1 2 13 14
0 1 3 17 19
0 1 4 21 24
0 1 4 30 31
0 1 6 25 30
0 1 7 9 15
0 1 8 11 14
0 1 8 27 30
0 1 8 28 29
0 1 11 19 25
0 1 12 19 26
0 1 14 20 31
0 1 14 21 26
0 1 15 20 30
0 2 3 21 24
0 2 3 30 31
0 2 4 9 11
0 2 4 29 31
0 2 6 17 21
0 2 7 10 15
0 2 7 20 21
0 2 8 17 23
0 2 11 17 28
0 2 11 22 31
0 2 14 23 27
0 2 15 19 30
0 2 15 24 25
0 2 16 20 30
0 2 16 24 26
0 3 4 9 10
0 3 4 11 12
0 3 4 15 16
0 3 4 17 18
0 3 4 19 20
0 3 4 21 22
0 3 4 25 26
0 3 4 27 28
0 3 4 29 30
0 3 5 10 16
0 3 5 17 23
0 3 5 25 31
0 3 5 27 29
0 3 6 9 16
0 3 6 11 14
0 3 6 12 13
0 3 6 20 21
0 3 6 26 31
0 3 6 27 30
0 3 6 28 29
0 3 7 9 13
0 3 7 10 14
0 3 7 11 15
0 3 7 18 22
0 3 7 19 23
0 3 7 27 31
0 3 8 10 13
0 3 8 11 16
0 3 8 12 15
0 3 8 18 21
0 3 8 19 24
0 3 8 25 30
0 3 8 28 31
0 3 9 23 29
0 3 9 24 30
0 3 10 23 30
0 3 11 17 25
0 3 11 18 26
0 3 11 19 27
0 3 11 20 28
0 3 11 21 29
0 3 11 22 30
0 3 11 23 31
0 3 12 17 26
0 3 12 20 27
0 3 12 24 31
0 3 13 20 30
0 3 14 18 31
0 3 14 19 30
0 3 14 20 29
0 3 14 23 26
0 3 15 18 30
0 3 15 19 31
0 3 15 21 25
0 3 15 22 26
0 3 16 20 31
0 3 16 22 25
0 3 16 23 28
0 3 16 24 27
0 4 5 10 15
0 4 5 12 13
0 4 5 18 23
0 4 6 11 13
0 4 6 25 31
0 4 8 26 30
0 4 8 27 31
0 4 9 18 27
0 4 9 19 26
0 4 11 20 27
0 4 12 19 27
0 4 12 21 29
0 4 12 22 30
0 4 12 23 31
0 4 13 18 31
0 4 13 21 28
0 4 13 22 27
0 4 14 23 25
0 4 16 18 30
0 4 16 22 26
0 5 7 9 11
0 5 7 14 16
0 5 11 17 31
0 6 7 10 11
0 6 7 14 15
0 6 7 17 20
0 6 9 17 30
0 6 14 22 30
0 7 8 13 14
0 7 15 20 28
0 8 11 22 25
0 9 11 14 16
0 9 11 17 19
0 9 11 18 20
0 9 11 22 24
0 9 11 25 27
0 10 11 21 24
0 10 16 19 21
0 11 12 21 22
0 11 14 17 24
0 11 15 17 21
0 11 15 18 22
0 11 15 20 24
0 11 15 25 29
0 11 15 26 30
0 11 15 27 31
0 11 16 17 22
0 12 13 28 29
0 12 14 18 24
0 12 14 19 21
0 12 14 20 22
0 12 14 28 30
0 12 15 20 23
0 12 15 25 30
0 12 16 17 21
0 12 16 20 24
0 13 14 25 26
0 14 15 17 20
0 14 15 26 27
0 14 16 25 27
0 17 18 29 30
0 17 20 22 23
0 17 22 25 30
0 19 22 28 29
0 20 21 27 30
0 20 22 28 30
0 20 23 25 30
0 21 23 26 28
0 22 23 30 31
0 23 24 29 30
0 25 26 29 30
1 2 3 14 18
1 2 10 16 25
1 2 11 20 24
1 3 5 22 29
1 3 10 11 15
1 3 11 12 13
1 3 13 16 31
1 3 14 15 31
1 3 15 22 23
1 4 8 22 31
1 5 11 19 20
1 5 15 26 29
1 6 8 11 24
1 6 8 21 26
1 6 9 11 25
1 6 9 13 15
1 6 9 26 28
1 6 10 25 28
1 7 8 10 24
1 7 8 15 17
1 7 9 11 12
1 7 9 13 14
1 7 9 19 20
1 7 9 21 22
1 7 9 29 30
1 7 10 12 28
1 7 10 14 30
1 7 11 14 15
1 7 11 16 29
1 7 11 18 19
1 7 11 21 24
1 7 11 30 31
1 7 12 13 15
1 7 12 16 30
1 7 12 18 20
1 7 12 22 24
1 7 12 25 27
1 7 12 29 31
1 7 13 16 27
1 7 13 18 21
1 7 13 25 30
1 7 13 28 31
1 7 14 16 28
1 7 14 18 22
1 7 14 20 24
1 7 14 25 29
1 7 14 27 31
1 7 15 16 25
1 7 15 19 22
1 7 15 20 21
1 7 15 27 30
1 7 15 28 29
1 7 17 18 25
1 7 17 19 28
1 7 18 23 31
1 8 9 11 27
1 8 9 12 28
1 8 9 15 31
1 8 10 11 12
1 8 10 13 14
1 8 10 16 31
1 8 10 19 20
1 8 10 21 22
1 8 10 27 28
1 8 10 29 30
1 8 11 13 15
1 8 11 16 30
1 8 11 18 20
1 8 11 21 23
1 8 11 26 28
1 8 11 29 31
1 8 12 14 15
1 8 12 16 29
1 8 12 18 19
1 8 12 22 23
1 8 12 26 27
1 8 12 30 31
1 8 13 16 28
1 8 13 18 22
1 8 13 26 30
1 8 15 27 29
1 8 17 22 30
1 8 20 24 29
1 8 21 24 28
1 9 10 15 17
1 9 10 19 29
1 9 10 20 30
1 9 10 21 27
1 9 11 16 19
1 9 11 18 29
1 9 11 20 31
1 9 11 21 26
1 9 11 23 28
1 9 12 13 17
1 9 12 16 20
1 9 12 18 30
1 9 12 19 31
1 9 13 16 21
1 9 14 18 28
1 9 14 23 29
1 9 15 16 23
1 9 15 19 28
1 9 15 20 27
1 9 15 21 30
1 9 15 22 29
1 9 17 19 22
1 9 17 20 21
1 9 20 25 29
1 9 21 25 28
1 9 23 25 26
1 10 11 19 31
1 11 13 24 31
1 11 14 21 29
1 11 17 18 21
1 11 17 19 24
1 11 18 27 31
1 11 19 27 30
1 13 15 21 26
1 14 17 21 23
1 14 17 25 27
1 14 17 26 28
1 14 22 27 30
1 14 24 25 30
1 15 21 28 31
1 15 22 27 31
1 15 23 26 31
1 15 24 25 31
1 16 19 25 27
1 16 20 26 27
1 16 21 27 31
1 16 22 25 30
1 16 24 26 31
1 18 20 23 28
1 18 21 23 29
1 18 21 24 30
1 18 25 28 30
1 19 23 24 29
1 19 25 26 29
1 20 23 24 30
1 20 25 27 31
1 21 23 24 27
1 21 27 29 30
1 22 23 24 28
1 24 26 27 28
1 24 27 29 31
2 3 11 25 31
2 4 11 12 13
2 4 11 19 22
