0 1 2 3 4 5
0 1 2 3 6 7
0 1 2 3 6 9
0 1 2 3 7 22
0 1 2 3 7 25
0 1 2 4 5 7
0 1 2 4 5 10
0 1 2 4 5 13
0 1 2 4 5 15
0 1 2 4 5 19
0 1 2 4 5 23
0 1 2 4 6 10
0 1 2 4 7 9
0 1 2 4 7 10
0 1 2 4 7 12
0 1 2 4 7 18
0 1 2 4 7 23
0 1 2 4 9 16
0 1 2 4 10 18
0 1 2 4 11 21
0 1 2 4 12 17
0 1 2 4 13 23
0 1 2 4 13 24
0 1 2 4 14 17
0 1 2 4 14 23
0 1 2 4 15 17
0 1 2 4 15 23
0 1 2 4 16 17
0 1 2 4 17 24
0 1 2 4 19 20
0 1 2 4 20 23
0 1 2 4 21 25
0 1 2 5 6 11
0 1 2 5 6 17
0 1 2 5 6 18
0 1 2 5 6 19
0 1 2 5 6 24
0 1 2 5 7 10
0 1 2 5 7 12
0 1 2 5 7 17
0 1 2 5 7 20
0 1 2 5 7 24
0 1 2 5 8 14
0 1 2 5 8 15
0 1 2 5 9 12
0 1 2 5 9 16
0 1 2 5 10 15
0 1 2 5 12 25
0 1 2 5 13 14
0 1 2 5 13 16
0 1 2 5 14 15
0 1 2 5 14 18
0 1 2 5 14 20
0 1 2 5 14 25
0 1 2 5 15 16
0 1 2 5 15 18
0 1 2 5 15 22
0 1 2 5 16 18
0 1 2 5 18 25
0 1 2 5 20 25
0 1 2 5 22 24
0 1 2 6 7 8
0 1 2 6 7 10
0 1 2 6 7 12
0 1 2 6 7 13
0 1 2 6 7 14
0 1 2 6 7 15
0 1 2 6 7 21
0 1 2 6 7 23
0 1 2 6 7 25
0 1 2 6 8 11
0 1 2 6 8 21
0 1 2 6 10 11
0 1 2 6 10 25
0 1 2 6 11 13
0 1 2 6 11 16
0 1 2 6 11 22
0 1 2 6 13 25
0 1 2 6 14 18
0 1 2 6 14 21
0 1 2 6 15 23
0 1 2 6 15 24
0 1 2 6 16 22
0 1 2 6 16 23
0 1 2 6 17 18
0 1 2 6 17 23
0 1 2 6 17 25
0 1 2 6 18 22
0 1 2 6 18 23
0 1 2 6 19 20
0 1 2 6 19 22
0 1 2 6 20 25
0 1 2 6 22 25
0 1 2 6 23 25
0 1 2 7 8 11
0 1 2 7 8 15
0 1 2 7 8 16
0 1 2 7 8 18
0 1 2 7 8 20
0 1 2 7 8 21
0 1 2 7 8 23
0 1 2 7 9 13
0 1 2 7 9 20
0 1 2 7 10 13
0 1 2 7 10 18
0 1 2 7 10 23
0 1 2 7 10 24
0 1 2 7 11 12
0 1 2 7 11 13
0 1 2 7 11 14
0 1 2 7 11 15
0 1 2 7 11 20
0 1 2 7 11 22
0 1 2 7 12 14
0 1 2 7 12 15
0 1 2 7 13 16
0 1 2 7 13 22
0 1 2 7 14 15
0 1 2 7 14 16
0 1 2 7 14 19
0 1 2 7 14 20
0 1 2 7 14 25
0 1 2 7 15 17
0 1 2 7 15 21
0 1 2 7 15 25
0 1 2 7 16 18
0 1 2 7 16 21
0 1 2 7 17 18
0 1 2 7 17 20
0 1 2 7 18 22
0 1 2 7 18 24
0 1 2 7 19 22
0 1 2 7 20 25
0 1 2 7 22 23
0 1 2 7 23 25
0 1 2 8 9 16
0 1 2 8 9 22
0 1 2 8 10 18
0 1 2 8 10 23
0 1 2 8 11 17
0 1 2 8 11 24
0 1 2 8 16 17
0 1 2 9 10 18
0 1 2 9 10 19
0 1 2 9 10 22
0 1 2 9 10 23
0 1 2 9 10 25
0 1 2 9 11 17
0 1 2 9 12 24
0 1 2 9 13 25
0 1 2 9 14 23
0 1 2 9 15 20
0 1 2 9 15 25
0 1 2 9 16 20
