0 1 2 3 4 5
0 1 2 3 14 15
0 1 2 4 15 17
0 1 2 15 22 27
0 1 5 9 19 23
0 1 6 7 10 11
0 1 6 7 12 13
0 1 6 7 14 15
0 1 6 7 18 19
0 1 6 7 20 21
0 1 6 7 22 23
0 1 6 7 24 25
0 1 6 7 26 27
0 1 6 9 10 13
0 1 6 9 11 12
0 1 6 9 14 17
0 1 6 9 15 16
0 1 6 9 18 21
0 1 6 9 19 20
0 1 6 9 22 25
0 1 6 9 23 24
0 1 6 10 22 26
0 1 6 10 23 27
0 1 6 11 22 27
0 1 6 11 23 26
0 1 6 12 24 26
0 1 6 12 25 27
0 1 6 13 24 27
0 1 6 13 25 26
0 1 6 14 18 26
0 1 6 14 19 27
0 1 6 15 18 27
0 1 6 15 19 26
0 1 6 16 20 26
0 1 6 16 21 27
0 1 6 17 20 27
0 1 6 17 21 26
0 1 7 8 22 25
0 1 7 9 10 12
0 1 7 9 11 13
0 1 7 9 14 16
0 1 7 9 15 17
0 1 7 9 18 20
0 1 7 9 19 21
0 1 7 9 22 24
0 1 7 9 23 25
0 1 7 10 22 27
0 1 7 10 23 26
0 1 7 11 22 26
0 1 7 11 23 27
0 1 7 12 24 27
0 1 7 12 25 26
0 1 7 13 24 26
0 1 7 13 25 27
0 1 7 14 18 27
0 1 7 14 19 26
0 1 7 15 18 26
0 1 7 15 19 27
0 1 7 16 20 27
0 1 7 16 21 26
0 1 7 17 20 26
0 1 7 17 21 27
0 1 8 9 10 11
0 1 8 9 12 13
0 1 8 9 14 15
0 1 8 9 16 17
0 1 8 9 18 19
0 1 8 9 20 21
0 1 8 9 22 23
0 1 8 9 24 25
0 1 8 9 26 27
0 1 8 10 24 26
0 1 8 10 25 27
0 1 8 11 24 27
0 1 8 11 25 26
0 1 8 12 23 27
0 1 8 13 22 27
0 1 8 13 23 26
0 1 8 14 21 27
0 1 8 15 20 27
0 1 8 15 21 26
0 1 8 16 18 26
0 1 8 16 19 27
0 1 8 17 18 27
0 1 8 17 19 26
0 1 9 10 24 27
0 1 9 10 25 26
0 1 9 11 24 26
0 1 9 11 25 27
0 1 9 12 22 27
0 1 9 12 23 26
0 1 9 13 22 26
0 1 9 13 23 27
0 1 9 14 20 27
0 1 9 14 21 26
0 1 9 15 20 26
0 1 9 15 21 27
0 1 9 16 18 27
0 1 9 16 19 26
0 1 9 17 18 26
0 1 9 17 19 27
0 1 10 11 12 13
0 1 10 11 14 15
0 1 10 11 16 17
0 1 10 11 18 19
0 1 10 11 22 23
0 1 10 11 24 25
0 1 10 11 26 27
