0 1 2 3 4 5 6 7
0 1 2 3 4 5 18 19
0 1 2 3 4 5 20 21
0 1 2 3 4 6 9 11
0 1 2 3 4 6 17 19
0 1 2 3 4 7 13 14
0 1 2 3 4 8 13 17
0 1 2 3 4 8 14 18
0 1 2 3 5 6 8 11
0 1 2 3 5 6 12 15
0 1 2 3 5 6 13 14
0 1 2 3 5 8 12 17
0 1 2 3 5 9 13 17
0 1 2 3 5 9 14 18
0 1 2 3 5 9 15 19
0 1 2 3 5 10 12 19
0 1 2 3 5 10 15 16
0 1 2 3 5 11 12 18
0 1 2 3 5 11 13 19
0 1 2 3 5 11 15 17
0 1 2 3 6 7 8 9
0 1 2 3 6 7 14 15
0 1 2 3 6 7 16 17
0 1 2 3 6 7 18 19
0 1 2 3 6 9 15 16
0 1 2 3 6 11 14 19
0 1 2 3 6 11 15 18
0 1 2 3 7 8 12 19
0 1 2 3 7 8 14 17
0 1 2 3 7 9 13 19
0 1 2 3 7 10 14 19
0 1 2 3 7 11 15 19
0 1 2 3 8 9 12 13
0 1 2 3 8 9 14 15
0 1 2 3 8 9 18 19
0 1 2 3 8 10 17 19
0 1 2 3 8 11 12 15
0 1 2 3 8 11 17 18
0 1 2 3 18 19 20 21
0 1 2 4 5 7 10 15
0 1 2 4 5 8 14 20
0 1 2 4 12 14 17 20
0 1 2 4 13 15 17 20
0 1 2 5 6 11 14 21
0 1 2 5 6 14 15 17
0 1 2 5 11 15 16 18
0 1 2 5 12 13 18 21
0 1 2 5 12 13 19 20
0 1 2 5 12 14 17 21
0 1 2 5 12 15 16 21
0 1 2 5 13 14 16 21
0 1 2 5 13 15 17 21
0 1 2 5 14 15 18 21
0 1 2 5 14 15 19 20
0 1 2 5 16 17 18 21
0 1 2 5 16 17 19 20
0 1 2 6 7 9 11 16
0 1 2 6 7 12 14 16
0 1 2 6 7 13 15 16
0 1 2 6 8 9 11 15
0 1 2 6 8 10 19 20
0 1 2 6 8 12 16 17
0 1 2 6 8 12 20 21
0 1 2 6 8 15 16 18
0 1 2 6 9 13 20 21
0 1 2 6 9 14 16 18
0 1 2 6 9 15 17 18
0 1 2 6 10 12 17 18
0 1 2 6 10 14 16 17
0 1 2 6 10 14 20 21
0 1 2 6 11 12 13 15
0 1 2 6 11 13 17 18
0 1 2 6 11 15 20 21
0 1 2 6 12 14 19 20
0 1 2 6 13 14 19 21
0 1 2 6 16 18 19 20
0 1 2 7 8 11 19 20
0 1 2 7 8 13 14 15
0 1 2 7 8 13 20 21
0 1 2 7 9 11 19 21
0 1 2 7 9 12 20 21
0 1 2 7 9 14 17 18
