0 1 2 3 4 5
0 1 2 3 8 9
0 1 2 3 10 11
0 1 2 3 12 13
0 1 2 3 16 17
0 1 2 3 18 19
0 1 2 3 20 21
0 1 2 3 24 25
0 1 2 3 26 27
0 1 2 4 6 8
0 1 2 4 7 9
0 1 2 4 10 12
0 1 2 4 11 13
0 1 2 4 15 17
0 1 2 4 18 20
0 1 2 4 22 24
0 1 2 4 23 25
0 1 2 4 26 28
0 1 2 4 27 29
0 1 2 5 6 9
0 1 2 5 7 8
0 1 2 5 10 13
0 1 2 5 14 17
0 1 2 5 15 16
0 1 2 5 18 21
0 1 2 5 19 20
0 1 2 5 22 25
0 1 2 5 23 24
0 1 2 5 26 29
0 1 2 5 27 28
0 1 2 6 10 14
0 1 2 6 12 16
0 1 2 6 13 17
0 1 2 6 18 22
0 1 2 6 19 23
0 1 2 6 20 24
0 1 2 6 21 25
0 1 2 7 10 15
0 1 2 7 11 14
0 1 2 7 12 17
0 1 2 7 13 16
0 1 2 7 18 23
0 1 2 7 19 22
0 1 2 7 20 25
0 1 2 7 21 24
0 1 2 8 10 16
0 1 2 8 11 17
0 1 2 8 12 14
0 1 2 8 13 15
0 1 2 8 18 24
0 1 2 8 19 25
0 1 2 8 20 22
0 1 2 9 11 16
0 1 2 9 12 15
0 1 2 9 13 14
0 1 2 9 18 25
0 1 2 9 19 24
0 1 2 9 20 23
0 1 2 9 21 22
0 1 2 10 18 26
0 1 2 10 19 27
0 1 2 10 20 28
0 1 2 10 21 29
0 1 2 11 18 27
0 1 2 11 20 29
0 1 2 11 21 28
0 1 2 12 19 29
0 1 2 12 20 26
0 1 2 12 21 27
0 1 2 13 18 29
0 1 2 13 19 28
0 1 2 13 20 27
0 1 2 13 21 26
0 1 2 14 22 26
0 1 2 14 23 27
0 1 2 14 24 28
0 1 2 14 25 29
0 1 2 15 22 27
0 1 2 15 23 26
0 1 2 15 24 29
0 1 2 15 25 28
0 1 2 16 22 28
0 1 2 16 23 29
0 1 2 16 24 26
0 1 2 16 25 27
0 1 2 17 22 29
0 1 2 17 23 28
0 1 2 17 24 27
0 1 2 17 25 26
0 1 3 4 6 9
0 1 3 4 7 8
0 1 3 4 10 13
0 1 3 4 11 12
0 1 3 4 14 17
0 1 3 4 18 21
0 1 3 4 19 20
0 1 3 4 22 25
0 1 3 4 26 29
0 1 3 4 27 28
0 1 3 5 6 8
0 1 3 5 7 9
0 1 3 5 11 13
0 1 3 5 14 16
0 1 3 5 15 17
0 1 3 5 18 20
0 1 3 5 19 21
0 1 3 5 26 28
0 1 3 5 27 29
0 1 3 6 10 15
0 1 3 6 11 14
0 1 3 6 12 17
0 1 3 6 18 23
0 1 3 6 19 22
0 1 3 6 20 25
0 1 3 6 21 24
0 1 3 7 10 14
0 1 3 7 12 16
0 1 3 7 13 17
0 1 3 7 18 22
0 1 3 7 19 23
0 1 3 7 20 24
0 1 3 7 21 25
0 1 3 8 10 17
0 1 3 8 12 15
0 1 3 8 13 14
0 1 3 8 18 25
0 1 3 8 19 24
0 1 3 8 21 22
0 1 3 9 11 17
0 1 3 9 12 14
0 1 3 9 13 15
0 1 3 9 18 24
0 1 3 9 19 25
0 1 3 9 20 22
0 1 3 9 21 23
0 1 3 10 19 26
0 1 3 10 20 29
0 1 3 10 21 28
0 1 3 11 18 26
0 1 3 11 19 27
0 1 3 11 20 28
0 1 3 11 21 29
0 1 3 12 18 29
0 1 3 12 19 28
0 1 3 12 20 27
0 1 3 12 21 26
0 1 3 13 18 28
0 1 3 13 19 29
0 1 3 13 20 26
0 1 3 13 21 27
0 1 3 14 22 27
0 1 3 14 23 26
0 1 3 14 24 29
0 1 3 14 25 28
0 1 3 15 22 26
0 1 3 15 23 27
0 1 3 15 24 28
0 1 3 15 25 29
0 1 3 16 24 27
0 1 3 16 25 26
0 1 3 17 22 28
0 1 3 17 24 26
0 1 3 17 25 27
0 1 4 5 6 7
0 1 4 5 8 9
0 1 4 5 10 11
0 1 4 5 12 13
0 1 4 5 14 15
0 1 4 5 16 17
0 1 4 5 18 19
0 1 4 5 20 21
0 1 4 5 22 23
0 1 4 5 24 25
0 1 4 5 26 27
0 1 4 5 28 29
0 1 4 6 10 16
0 1 4 6 11 17
0 1 4 6 12 14
0 1 4 6 13 15
0 1 4 6 18 24
0 1 4 6 19 25
0 1 4 6 20 22
0 1 4 6 21 23
0 1 4 7 10 17
0 1 4 7 11 16
0 1 4 7 12 15
0 1 4 7 13 14
0 1 4 7 18 25
0 1 4 7 19 24
0 1 4 7 20 23
0 1 4 7 21 22
0 1 4 8 10 14
0 1 4 8 11 15
0 1 4 8 12 16
0 1 4 8 13 17
0 1 4 8 18 22
0 1 4 8 19 23
0 1 4 8 20 24
0 1 4 8 21 25
0 1 4 9 10 15
0 1 4 9 11 14
0 1 4 9 12 17
0 1 4 9 13 16
0 1 4 9 18 23
0 1 4 9 19 22
0 1 4 9 20 25
0 1 4 9 21 24
0 1 4 10 18 28
0 1 4 10 19 29
0 1 4 10 20 26
0 1 4 10 21 27
0 1 4 11 18 29
0 1 4 11 19 28
0 1 4 11 20 27
0 1 4 11 21 26
0 1 4 12 18 26
0 1 4 12 19 27
0 1 4 12 20 28
0 1 4 12 21 29
0 1 4 13 18 27
0 1 4 13 19 26
0 1 4 13 20 29
0 1 4 13 21 28
0 1 4 14 22 28
0 1 4 14 23 29
0 1 4 14 24 26
0 1 4 14 25 27
0 1 4 15 22 29
0 1 4 15 23 28
0 1 4 15 24 27
0 1 4 15 25 26
0 1 4 16 22 26
0 1 4 16 23 27
0 1 4 16 24 28
0 1 4 16 25 29
0 1 4 17 22 27
0 1 4 17 23 26
0 1 4 17 24 29
0 1 4 17 25 28
0 1 5 6 10 17
0 1 5 6 11 16
0 1 5 6 12 15
0 1 5 6 13 14
0 1 5 6 18 25
0 1 5 6 19 24
0 1 5 6 20 23
0 1 5 6 21 22
0 1 5 7 10 16
0 1 5 7 11 17
0 1 5 7 12 14
0 1 5 7 13 15
0 1 5 7 18 24
0 1 5 7 20 22
0 1 5 7 21 23
0 1 5 8 10 15
0 1 5 8 11 14
0 1 5 8 12 17
0 1 5 8 13 16
0 1 5 8 18 23
0 1 5 8 19 22
0 1 5 8 20 25
0 1 5 8 21 24
0 1 5 9 10 14
0 1 5 9 11 15
0 1 5 9 12 16
0 1 5 9 13 17
0 1 5 9 18 22
0 1 5 9 19 23
0 1 5 9 20 24
0 1 5 9 21 25
0 1 5 10 18 29
0 1 5 10 19 28
0 1 5 10 20 27
0 1 5 10 21 26
0 1 5 11 18 28
0 1 5 11 19 29
0 1 5 11 21 27
0 1 5 12 18 27
0 1 5 12 19 26
0 1 5 12 20 29
0 1 5 12 21 28
0 1 5 13 18 26
0 1 5 13 19 27
0 1 5 13 21 29
0 1 5 14 22 29
0 1 5 14 23 28
0 1 5 14 24 27
0 1 5 14 25 26
0 1 5 15 22 28
0 1 5 15 23 29
0 1 5 15 24 26
0 1 5 15 25 27
0 1 5 16 22 27
0 1 5 16 23 26
0 1 5 16 24 29
0 1 5 16 25 28
0 1 5 17 22 26
0 1 5 17 23 27
0 1 5 17 24 28
0 1 5 17 25 29
0 1 6 7 8 9
0 1 6 7 10 11
0 1 6 7 12 13
0 1 6 7 14 15
0 1 6 7 16 17
0 1 6 7 18 19
0 1 6 7 20 21
0 1 6 7 22 23
0 1 6 7 24 25
0 1 6 7 26 27
0 1 6 7 28 29
0 1 6 8 10 12
0 1 6 8 11 13
0 1 6 8 14 16
0 1 6 8 15 17
0 1 6 8 18 20
0 1 6 8 19 21
0 1 6 8 22 24
0 1 6 8 23 25
0 1 6 8 26 28
0 1 6 8 27 29
0 1 6 9 10 13
0 1 6 9 11 12
0 1 6 9 14 17
0 1 6 9 15 16
0 1 6 9 18 21
0 1 6 9 19 20
0 1 6 9 22 25
0 1 6 9 23 24
0 1 6 9 26 29
0 1 6 9 27 28
0 1 6 10 22 26
0 1 6 10 23 27
0 1 6 10 24 28
0 1 6 10 25 29
0 1 6 11 22 27
0 1 6 11 23 26
0 1 6 11 24 29
0 1 6 11 25 28
0 1 6 12 22 28
0 1 6 12 23 29
0 1 6 12 24 26
0 1 6 12 25 27
0 1 6 13 22 29
0 1 6 13 23 28
0 1 6 13 24 27
0 1 6 13 25 26
0 1 6 14 18 26
0 1 6 14 19 27
0 1 6 14 20 28
0 1 6 14 21 29
0 1 6 15 18 27
0 1 6 15 19 26
