0 1 2 3
0 1 4 5
0 1 12 13
0 1 14 15
0 1 28 29
0 2 4 6
0 2 16 18
0 2 17 19
0 3 4 7
0 3 9 10
0 3 12 15
0 3 16 19
0 3 17 18
0 3 24 27
0 3 25 26
0 4 10 14
0 6 11 13
0 6 27 29
0 7 11 12
0 7 16 23
0 7 17 22
0 7 18 21
0 7 19 20
0 7 24 31
0 7 25 30
0 7 26 29
0 7 27 28
0 8 16 24
0 8 17 25
0 8 18 26
0 8 19 27
0 8 20 28
0 8 21 29
0 8 22 30
0 8 23 31
0 9 16 25
0 9 17 24
0 9 18 27
0 9 19 26
0 9 20 29
0 9 21 28
0 9 22 31
0 9 23 30
0 10 16 26
0 10 18 24
0 10 19 25
0 10 20 30
0 10 21 31
0 10 22 28
0 10 23 29
0 11 16 27
0 11 17 26
0 13 21 24
0 13 22 27
0 13 23 26
0 14 16 30
0 14 17 31
0 14 18 28
0 14 19 29
0 14 20 26
0 14 22 24
0 15 20 27
0 15 21 26
0 15 22 25
1 2 12 15
1 2 13 14
1 3 9 11
1 3 17 19
1 3 25 27
1 4 9 12
1 6 24 31
1 6 27 28
1 7 8 14
1 7 9 15
1 7 11 13
1 7 16 22
1 7 17 23
1 7 18 20
1 7 19 21
1 7 24 30
1 7 25 31
1 7 26 28
1 7 27 29
1 8 16 25
1 8 17 24
1 8 18 27
1 8 19 26
1 8 20 29
1 8 21 28
1 8 22 31
1 8 23 30
1 9 16 24
1 9 17 25
1 9 18 26
1 9 19 27
1 9 20 28
1 9 21 29
1 9 22 30
1 9 23 31
1 10 16 27
1 10 17 26
1 10 18 25
1 10 19 24
1 10 20 31
1 10 21 30
1 10 22 29
1 10 23 28
1 11 16 26
1 11 17 27
1 13 21 25
1 13 22 26
1 13 23 27
1 14 16 31
1 14 17 30
1 14 18 29
1 14 19 28
1 14 20 27
1 14 21 26
1 14 22 25
1 15 17 31
1 15 20 26
1 15 21 27
1 15 22 24
2 3 14 15
2 3 18 19
2 3 26 27
2 3 28 29
2 3 30 31
2 4 10 12
2 4 17 23
2 6 11 15
2 7 8 13
2 7 10 15
2 7 16 21
2 7 17 20
2 7 18 23
2 7 19 22
2 7 24 29
2 7 25 28
2 7 26 31
2 7 27 30
2 8 17 27
2 8 18 24
2 8 19 25
2 8 20 30
2 8 21 31
2 8 22 28
2 8 23 29
2 9 16 27
2 9 17 26
2 9 18 25
2 9 19 24
2 9 20 31
2 9 21 30
2 9 22 29
2 9 23 28
2 10 16 24
2 10 17 25
2 10 18 26
2 10 19 27
2 10 20 28
2 10 21 29
2 10 22 30
2 11 16 25
2 11 17 24
2 12 17 31
2 12 23 25
2 13 18 29
2 13 21 26
2 13 22 25
2 13 23 24
2 14 16 28
2 14 17 29
2 14 18 30
2 14 19 31
2 14 20 24
2 14 21 25
2 14 22 26
2 15 20 25
2 15 21 24
2 15 22 27
3 4 24 31
3 5 16 22
3 5 18 20
3 5 19 21
3 6 8 13
3 6 16 21
3 6 27 30
3 7 8 12
3 7 9 13
3 7 10 14
3 7 11 15
