0 1 2 3 4
0 1 2 3 13
0 1 2 3 16
0 1 2 3 21
0 1 2 11 13
0 1 2 11 21
0 1 2 17 18
0 1 3 5 12
0 1 3 5 13
0 1 3 6 25
0 1 3 10 24
0 1 3 11 18
0 1 3 11 20
0 1 3 11 23
0 1 3 13 19
0 1 3 14 20
0 1 3 14 25
0 1 3 15 21
0 1 3 15 22
0 1 3 15 25
0 1 3 20 25
0 1 4 9 22
0 1 4 11 22
0 1 4 13 19
0 1 4 14 21
0 1 5 10 25
0 1 5 11 25
0 1 5 12 15
0 1 5 12 21
0 1 5 13 14
0 1 6 9 15
0 1 6 9 25
0 1 6 12 17
0 1 6 14 24
0 1 7 8 10
0 1 7 8 11
0 1 7 8 12
0 1 7 8 13
0 1 7 8 15
0 1 7 8 19
0 1 7 8 20
0 1 7 8 25
0 1 7 9 10
0 1 7 9 11
0 1 7 9 14
0 1 7 9 15
0 1 7 9 19
0 1 7 9 20
0 1 7 9 25
0 1 7 10 11
0 1 7 10 16
0 1 7 10 19
0 1 7 10 24
0 1 7 11 14
0 1 7 11 16
0 1 7 11 18
0 1 7 11 19
0 1 7 11 24
0 1 7 12 14
0 1 7 12 16
0 1 7 12 20
0 1 7 12 23
0 1 7 13 14
0 1 7 13 17
0 1 7 13 18
0 1 7 13 19
0 1 7 13 20
0 1 7 13 21
0 1 7 13 24
0 1 7 13 25
0 1 7 14 16
0 1 7 14 17
0 1 7 14 18
0 1 7 14 22
0 1 7 14 23
0 1 7 14 24
0 1 7 15 17
0 1 7 15 21
0 1 7 15 22
0 1 7 15 24
0 1 7 15 25
0 1 7 16 17
0 1 7 16 21
0 1 7 16 23
0 1 7 16 25
0 1 7 17 20
0 1 7 17 22
0 1 7 17 24
0 1 7 17 25
0 1 7 18 20
0 1 7 18 22
0 1 7 18 23
0 1 7 18 25
0 1 7 19 21
0 1 7 19 24
0 1 7 20 25
0 1 7 22 24
0 1 8 9 11
0 1 8 9 13
0 1 8 9 15
0 1 8 9 17
0 1 8 9 19
0 1 8 9 24
0 1 8 10 11
0 1 8 10 13
0 1 8 10 14
0 1 8 10 18
0 1 8 10 25
