0 1 2 3 4 5
0 1 2 3 6 7
0 1 2 3 8 9
0 1 2 3 10 11
0 1 2 3 12 13
0 1 2 3 16 17
0 1 2 3 18 19
0 1 2 3 20 21
0 1 2 3 24 25
0 1 2 4 6 8
0 1 2 4 7 9
0 1 2 4 10 12
0 1 2 4 11 13
0 1 2 4 14 16
0 1 2 4 15 17
0 1 2 4 18 20
0 1 2 4 19 21
0 1 2 4 22 24
0 1 2 5 6 9
0 1 2 5 7 8
0 1 2 5 10 13
0 1 2 5 11 12
0 1 2 5 14 17
0 1 2 5 15 16
0 1 2 5 18 21
0 1 2 5 19 20
0 1 2 5 22 25
0 1 2 5 23 24
0 1 2 6 10 14
0 1 2 6 11 15
0 1 2 6 12 16
0 1 2 6 13 17
0 1 2 6 18 22
0 1 2 6 19 23
0 1 2 6 20 24
0 1 2 7 10 15
0 1 2 7 11 14
0 1 2 7 12 17
0 1 2 7 13 16
0 1 2 7 18 23
0 1 2 7 19 22
0 1 2 7 20 25
0 1 2 7 21 24
0 1 2 8 10 16
0 1 2 8 11 17
0 1 2 8 12 14
0 1 2 8 13 15
0 1 2 8 19 25
0 1 2 8 20 22
0 1 2 8 21 23
0 1 2 9 10 17
0 1 2 9 11 16
0 1 2 9 12 15
0 1 2 9 13 14
0 1 2 9 18 25
0 1 2 9 21 22
0 1 3 4 6 9
0 1 3 4 7 8
0 1 3 4 10 13
0 1 3 4 11 12
0 1 3 4 14 17
0 1 3 4 15 16
0 1 3 4 18 21
0 1 3 4 19 20
0 1 3 4 22 25
0 1 3 4 23 24
0 1 3 5 6 8
0 1 3 5 10 12
0 1 3 5 11 13
0 1 3 5 15 17
0 1 3 5 18 20
0 1 3 5 19 21
0 1 3 5 22 24
0 1 3 5 23 25
0 1 3 6 10 15
0 1 3 6 11 14
0 1 3 6 12 17
0 1 3 6 13 16
0 1 3 6 18 23
0 1 3 6 19 22
0 1 3 6 20 25
0 1 3 6 21 24
0 1 3 7 10 14
0 1 3 7 11 15
0 1 3 7 12 16
0 1 3 7 13 17
0 1 3 7 18 22
0 1 3 7 19 23
0 1 3 7 20 24
0 1 3 7 21 25
0 1 3 8 10 17
0 1 3 8 11 16
0 1 3 8 12 15
0 1 3 8 13 14
0 1 3 8 18 25
0 1 3 8 19 24
0 1 3 8 20 23
0 1 3 8 21 22
0 1 3 9 10 16
0 1 3 9 11 17
0 1 3 9 12 14
0 1 3 9 13 15
0 1 3 9 18 24
0 1 3 9 19 25
0 1 3 9 20 22
0 1 3 9 21 23
0 1 4 5 6 7
0 1 4 5 8 9
0 1 4 5 10 11
0 1 4 5 12 13
0 1 4 5 14 15
0 1 4 5 16 17
0 1 4 5 18 19
0 1 4 5 20 21
0 1 4 5 22 23
0 1 4 5 24 25
0 1 4 6 10 16
0 1 4 6 11 17
0 1 4 6 12 14
0 1 4 6 13 15
0 1 4 6 18 24
0 1 4 6 19 25
0 1 4 6 20 22
0 1 4 6 21 23
0 1 4 7 10 17
0 1 4 7 11 16
0 1 4 7 12 15
0 1 4 7 13 14
0 1 4 7 18 25
0 1 4 7 19 24
0 1 4 7 20 23
0 1 4 7 21 22
0 1 4 8 10 14
0 1 4 8 11 15
0 1 4 8 12 16
0 1 4 8 13 17
0 1 4 8 18 22
0 1 4 8 19 23
0 1 4 8 20 24
0 1 4 8 21 25
0 1 4 9 10 15
0 1 4 9 11 14
0 1 4 9 12 17
