0 1 2 3 4 5 6
0 1 2 3 22 23 24
0 1 2 3 25 26 27
0 1 2 4 9 12 15
0 1 2 4 18 21 24
0 1 2 6 7 12 16
0 1 2 8 15 19 27
0 1 3 6 22 26 29
0 1 3 7 21 23 28
0 1 3 11 14 20 29
0 1 4 5 19 20 24
0 1 4 6 22 24 27
0 1 4 9 17 27 28
0 1 4 11 17 18 26
0 1 5 8 17 18 30
0 1 5 11 14 19 22
0 1 6 7 15 21 27
0 1 6 10 17 26 27
0 1 6 11 18 29 31
0 1 6 12 15 17 31
0 1 6 13 19 27 28
0 1 7 9 16 21 25
0 1 7 13 18 27 30
0 1 8 11 17 23 25
0 1 9 11 21 22 23
0 1 9 20 22 24 29
0 1 10 11 20 21 27
0 1 10 12 15 21 29
0 1 12 14 16 23 31
0 1 14 20 21 23 25
0 1 16 17 19 23 28
0 1 19 21 24 25 26
0 2 3 4 21 23 25
0 2 3 7 11 21 22
0 2 3 7 16 25 28
0 2 3 8 18 23 27
0 2 3 9 15 16 22
0 2 3 15 18 20 26
0 2 3 17 19 27 31
0 2 4 5 11 13 22
0 2 4 5 24 25 27
0 2 4 6 17 22 26
0 2 4 7 11 20 24
0 2 4 7 14 23 28
0 2 4 8 9 22 23
0 2 4 8 12 20 30
0 2 4 9 13 19 26
0 2 4 13 18 20 29
0 2 4 14 16 21 31
0 2 5 6 10 11 25
0 2 5 6 13 16 20
0 2 5 7 10 23 27
0 2 5 7 12 17 24
0 2 5 9 10 24 26
0 2 5 11 12 23 31
0 2 5 11 16 17 21
0 2 5 12 16 26 27
0 2 5 13 15 24 28
0 2 6 7 9 13 25
0 2 6 8 9 16 19
0 2 6 8 14 15 17
0 2 6 12 19 24 27
0 2 6 14 18 26 30
0 2 7 8 10 22 24
0 2 8 9 12 21 25
0 2 8 10 17 23 30
0 2 8 12 14 28 29
0 2 8 13 21 28 30
0 2 9 11 12 24 29
0 2 10 11 16 18 27
0 2 11 13 17 27 28
0 2 12 13 17 23 25
0 2 12 15 24 25 26
0 2 12 20 21 22 24
0 2 13 18 19 21 25
0 2 14 19 21 23 30
0 2 15 16 20 27 31
0 2 15 17 18 21 30
0 2 15 19 20 23 29
0 2 18 22 23 28 29
0 3 4 5 14 19 27
0 3 5 6 19 20 29
0 3 5 7 27 30 31
0 3 5 10 11 15 27
0 3 5 10 21 23 31
0 3 5 11 16 28 29
0 3 6 15 16 17 24
0 3 6 17 21 22 27
0 3 7 8 10 12 21
0 3 7 8 20 29 30
0 3 7 9 11 18 20
0 3 7 10 13 22 30
0 3 7 12 25 26 29
0 3 8 11 18 25 28
0 3 8 12 20 24 25
0 3 9 10 12 15 25
0 3 9 12 21 22 29
0 3 9 14 15 20 24
0 3 10 18 20 25 27
0 3 11 15 19 23 24
0 3 14 16 21 24 28
0 3 16 18 20 21 31
0 4 5 7 19 22 25
0 4 5 9 15 27 31
0 4 5 10 15 16 19
0 4 6 7 13 15 30
0 4 6 12 16 19 30
0 4 6 17 18 23 31
0 4 6 18 21 22 30
0 4 7 9 17 20 26
0 4 7 16 17 27 30
0 4 8 10 11 13 24
0 4 8 12 15 18 21
0 4 8 13 14 18 30
0 4 8 18 19 22 29
0 4 8 20 25 26 29
0 4 9 11 13 15 16
0 4 9 11 14 19 28
0 4 10 11 14 16 17
0 4 10 12 13 19 20
0 4 13 14 17 28 31
0 4 13 16 19 27 31
0 4 15 16 20 21 24
0 4 15 19 23 27 28
0 4 16 20 28 30 31
0 4 18 19 21 26 27
0 4 23 24 27 29 31
0 5 6 10 16 29 30
0 5 7 10 11 22 28
0 5 7 12 15 19 27
0 5 7 12 18 26 28
0 5 7 15 22 26 30
0 5 8 9 11 17 20
0 5 8 22 23 29 30
0 5 9 13 16 18 22
0 5 9 15 16 20 26
0 5 9 20 23 25 29
0 5 10 18 22 23 25
0 5 11 13 14 15 26
0 5 11 14 23 25 30
0 5 11 16 20 22 23
0 5 12 16 20 24 31
0 5 12 22 24 28 30
0 5 13 14 21 24 31
0 5 13 17 18 20 25
0 5 17 20 23 26 28
0 6 7 8 13 20 27
0 6 7 10 13 16 28
0 6 7 11 15 16 19
0 6 7 11 17 18 21
0 6 8 9 18 23 25
0 6 8 11 12 23 27
0 6 8 16 27 28 30
0 6 9 10 11 12 20
0 6 9 10 13 24 27
0 6 9 15 20 25 27
0 6 9 15 29 30 31
0 6 9 19 23 28 29
0 6 10 15 17 20 28
0 6 11 16 20 25 30
0 6 11 19 20 22 28
0 6 14 16 17 29 31
0 6 14 20 23 27 30
0 6 16 18 19 21 29
0 6 16 21 23 24 26
0 7 8 9 14 20 22
0 7 8 10 14 27 29
0 7 8 11 16 25 26
0 7 8 12 16 27 31
0 7 8 22 23 26 27
0 7 9 10 13 18 19
0 7 9 10 20 21 29
0 7 9 12 19 25 28
0 7 10 12 14 17 31
0 7 10 12 20 24 28
0 7 10 15 17 21 23
0 7 10 23 28 29 30
0 7 11 13 15 18 28
0 7 11 20 27 28 29
0 7 12 22 24 26 31
0 7 13 14 18 26 29
0 7 17 18 19 25 30
0 8 9 10 17 19 22
0 8 9 18 22 28 30
0 8 10 12 15 24 27
0 8 10 12 18 23 31
0 8 11 13 17 18 31
0 8 11 14 16 30 31
0 8 11 15 20 23 28
0 8 12 13 14 19 31
0 8 12 16 18 29 30
0 8 12 17 21 29 31
0 8 12 19 26 27 29
0 8 13 14 16 26 28
0 8 13 15 25 30 31
0 8 13 18 24 25 26
0 8 16 18 22 25 31
0 9 10 13 17 28 30
0 9 11 19 20 23 31
0 9 12 13 18 20 31
0 9 12 14 20 27 28
0 10 12 14 16 19 24
0 10 12 14 22 26 30
0 10 12 15 19 30 31
0 10 13 19 21 22 27
0 10 13 19 23 26 31
0 10 14 17 19 27 28
0 11 14 15 21 23 31
0 11 16 18 21 28 30
0 11 17 23 24 26 31
0 12 16 18 21 22 26
0 13 15 18 24 29 30
0 13 19 22 25 29 30
0 14 16 17 18 21 23
0 14 16 18 20 25 29
0 14 17 22 24 30 31
0 14 25 26 27 28 29
0 15 21 24 26 29 31
0 16 17 22 26 27 31
0 17 18 27 28 29 30
0 18 19 24 25 29 31
0 19 20 22 23 24 26
0 21 23 25 27 29 30
0 22 23 25 26 29 31
1 2 3 8 11 15 23
1 2 3 9 14 17 29
1 2 3 9 22 25 30
1 2 3 12 13 25 31
1 2 3 12 15 19 28
1 2 3 12 16 26 30
1 2 4 8 10 17 24
1 2 4 8 15 21 31
1 2 4 9 10 18 29
1 2 4 10 12 19 31
1 2 4 10 20 21 22
1 2 4 15 23 28 30
1 2 5 6 15 16 25
1 2 5 6 17 22 31
1 2 5 7 9 14 22
1 2 5 9 12 26 28
1 2 5 10 11 19 21
1 2 5 10 13 22 25
1 2 6 11 12 25 29
1 2 6 14 17 24 27
1 2 7 9 13 15 18
1 2 7 10 18 21 27
1 2 7 15 25 27 31
1 2 8 10 13 23 31
1 2 8 10 19 26 30
1 2 8 12 16 20 28
1 2 9 11 15 17 21
