0 1 2 3
0 1 2 11
0 1 2 12
0 1 2 13
0 1 3 4
0 1 5 8
0 1 5 10
0 1 5 11
0 1 5 12
0 1 5 13
0 1 6 7
0 1 6 8
0 1 6 9
0 1 6 10
0 1 6 11
0 1 6 13
0 1 7 8
0 1 7 9
0 1 7 10
0 1 7 11
0 1 7 12
0 1 7 13
0 1 8 9
0 1 8 10
0 1 8 11
0 1 8 12
0 1 8 13
0 1 9 10
0 1 9 11
0 1 9 13
0 1 10 11
0 1 10 12
0 1 10 13
0 5 8 13
0 7 10 12
0 7 11 12
1 3 8 12
1 5 8 10
1 9 11 12
2 3 10 13
2 4 5 6
2 4 5 9
2 4 6 11
2 4 6 12
2 4 6 13
2 4 7 9
2 4 7 11
2 4 7 12
2 4 7 13
2 4 8 9
2 4 8 11
2 4 8 12
2 4 8 13
2 4 9 10
2 4 9 11
2 4 9 12
2 4 9 13
2 6 7 9
2 6 10 11
2 6 10 13
2 6 11 12
2 6 11 13
2 6 12 13
2 7 8 9
2 7 8 12
2 7 8 13
2 8 9 10
2 8 9 11
2 8 9 12
2 9 10 11
2 9 10 13
3 4 5 6
3 4 5 7
3 4 8 13
3 4 9 11
3 4 9 12
3 4 9 13
3 5 6 7
3 5 6 10
3 5 6 13
3 5 7 8
3 5 7 9
3 5 7 10
3 5 7 12
3 5 8 10
3 5 9 10
3 5 10 11
3 5 10 12
3 5 10 13
3 6 10 11
3 6 10 12
3 6 11 12
3 6 11 13
3 6 12 13
3 7 9 11
3 7 9 12
3 7 10 11
3 7 10 12
3 8 9 11
3 8 10 12
3 8 10 13
3 8 12 13
3 10 12 13
3 11 12 13
4 5 9 12
4 5 12 13
4 6 7 8
4 6 9 11
4 6 9 12
4 6 9 13
4 6 11 13
4 7 8 9
4 7 9 11
4 7 11 13
4 8 9 11
4 10 11 13
5 6 10 11
5 6 10 12
5 6 10 13
5 6 11 12
5 6 11 13
5 6 12 13
5 7 8 9
5 7 8 10
5 7 8 11
5 7 8 12
5 7 8 13
7 8 10 12
