0 1 2 3 4 5
0 1 5 9 26 30
0 1 6 7 22 23
0 1 6 12 21 31
0 1 6 16 20 26
0 1 16 17 28 29
0 1 20 24 26 30
0 2 3 12 26 30
0 2 3 12 27 31
0 2 3 13 16 29
0 2 3 13 17 28
0 2 3 13 21 24
0 2 3 13 26 31
0 2 3 13 27 30
0 2 3 14 22 24
0 2 3 14 26 28
0 2 3 14 27 29
0 2 3 15 16 31
0 2 3 15 17 30
0 2 3 15 22 25
0 2 3 15 23 24
0 2 3 15 27 28
0 2 3 18 22 28
0 2 3 18 23 29
0 2 3 19 20 31
0 2 3 19 21 30
0 2 3 19 23 28
0 2 3 19 25 26
0 2 4 5 7 13
0 2 4 5 9 11
0 2 4 5 14 20
0 2 4 5 15 21
0 2 4 5 16 18
0 2 4 5 17 19
0 2 4 5 22 28
0 2 4 5 23 29
0 2 4 5 24 26
0 2 4 5 25 27
0 2 4 6 7 14
0 2 4 6 9 16
0 2 4 6 11 18
0 2 4 6 13 20
0 2 4 6 15 22
0 2 4 6 17 24
0 2 4 6 19 26
0 2 4 6 21 28
0 2 4 6 23 30
0 2 4 7 8 16
0 2 4 7 10 18
0 2 4 7 12 20
0 2 4 7 15 23
0 2 4 7 17 25
0 2 4 7 19 27
0 2 4 7 21 29
0 2 4 7 22 30
0 2 4 8 9 14
0 2 4 8 11 20
0 2 4 8 13 18
0 2 4 8 15 24
0 2 4 8 17 22
0 2 4 8 19 28
0 2 4 8 25 30
0 2 4 9 10 20
0 2 4 9 12 18
0 2 4 9 15 25
0 2 4 9 17 23
0 2 4 9 21 27
0 2 4 9 24 30
0 2 4 10 11 14
0 2 4 10 13 16
0 2 4 10 15 26
0 2 4 10 17 28
0 2 4 10 19 22
0 2 4 10 21 24
0 2 4 10 27 30
0 2 4 11 12 16
0 2 4 11 15 27
0 2 4 11 17 29
0 2 4 11 19 23
0 2 4 11 21 25
0 2 4 11 26 30
0 2 4 12 13 14
0 2 4 12 15 28
0 2 4 12 17 26
0 2 4 12 19 24
0 2 4 12 21 22
0 2 4 12 29 30
0 2 4 13 15 29
0 2 4 13 19 25
0 2 4 13 28 30
0 2 4 14 15 30
0 2 4 14 22 23
0 2 4 14 24 25
0 2 4 14 26 27
0 2 4 14 28 29
0 2 4 16 17 30
0 2 4 16 22 25
0 2 4 16 23 24
0 2 4 16 26 29
0 2 4 16 27 28
0 2 4 18 19 30
0 2 4 18 22 27
0 2 4 18 23 26
0 2 4 18 24 29
0 2 4 18 25 28
0 2 4 20 21 30
0 2 4 20 22 29
0 2 4 20 23 28
0 2 4 20 24 27
0 2 5 6 8 16
0 2 5 6 10 18
0 2 5 6 13 21
0 2 5 6 14 22
0 2 5 6 17 25
0 2 5 6 19 27
0 2 5 6 20 28
0 2 5 6 23 31
0 2 5 7 9 16
0 2 5 7 11 18
0 2 5 7 12 21
0 2 5 7 14 23
0 2 5 7 17 24
0 2 5 7 19 26
0 2 5 7 20 29
0 2 5 7 22 31
0 2 5 8 9 15
0 2 5 8 11 21
0 2 5 8 12 18
0 2 5 8 14 24
0 2 5 8 17 23
0 2 5 8 19 29
0 2 5 8 20 26
0 2 5 9 10 21
0 2 5 9 13 18
0 2 5 9 14 25
0 2 5 9 17 22
0 2 5 9 19 28
0 2 5 9 20 27
0 2 5 9 24 31
0 2 5 10 11 15
0 2 5 10 12 16
0 2 5 10 14 26
0 2 5 10 17 29
0 2 5 10 19 23
0 2 5 10 20 24
0 2 5 10 27 31
0 2 5 11 13 16
0 2 5 11 14 27
0 2 5 11 17 28
0 2 5 11 19 22
0 2 5 11 20 25
0 2 5 11 26 31
0 2 5 12 13 15
0 2 5 12 14 28
0 2 5 12 17 27
0 2 5 12 19 25
0 2 5 12 20 22
0 2 5 12 29 31
0 2 5 13 14 29
0 2 5 13 17 26
0 2 5 13 19 24
0 2 5 13 20 23
0 2 5 13 28 31
0 2 5 14 15 31
0 2 5 15 22 23
0 2 5 15 24 25
0 2 5 15 26 27
0 2 5 15 28 29
0 2 5 16 17 31
0 2 5 16 22 24
0 2 5 16 23 25
0 2 5 16 26 28
0 2 5 16 27 29
0 2 5 18 19 31
0 2 5 18 22 26
0 2 5 18 23 27
0 2 5 18 24 28
0 2 5 18 25 29
0 2 5 20 21 31
0 2 5 21 22 29
0 2 5 21 23 28
0 2 5 21 24 27
0 2 5 21 25 26
0 2 6 7 9 11
0 2 6 7 12 22
0 2 6 7 13 23
0 2 6 7 16 18
0 2 6 7 17 19
0 2 6 7 20 30
0 2 6 7 21 31
0 2 6 7 24 26
0 2 6 8 9 12
0 2 6 8 11 22
0 2 6 8 13 24
0 2 6 8 15 18
0 2 6 8 17 20
0 2 6 8 19 30
0 2 6 8 23 26
0 2 6 8 25 28
0 2 6 9 10 22
0 2 6 9 13 25
0 2 6 9 14 18
0 2 6 9 17 21
0 2 6 9 19 31
0 2 6 9 23 27
0 2 6 9 24 28
0 2 6 10 11 12
0 2 6 10 13 26
0 2 6 10 15 16
0 2 6 10 17 30
0 2 6 10 19 20
0 2 6 10 23 24
0 2 6 10 27 28
0 2 6 11 13 27
0 2 6 11 14 16
0 2 6 11 17 31
0 2 6 11 19 21
0 2 6 11 23 25
0 2 6 11 26 28
0 2 6 12 13 28
0 2 6 12 14 15
0 2 6 12 20 21
0 2 6 12 24 25
0 2 6 12 26 27
0 2 6 12 30 31
0 2 6 13 14 30
0 2 6 13 15 31
0 2 6 14 17 26
0 2 6 14 19 24
0 2 6 15 21 23
0 2 6 18 19 28
0 2 7 8 9 13
0 2 7 8 11 23
0 2 7 8 12 24
0 2 7 8 14 18
0 2 7 8 17 21
0 2 7 8 19 31
0 2 7 8 22 26
0 2 7 8 25 29
0 2 7 9 10 23
0 2 7 9 15 18
0 2 7 9 17 20
0 2 7 9 19 30
0 2 7 9 22 27
0 2 7 9 24 29
0 2 7 10 11 13
0 2 7 10 12 26
0 2 7 10 14 16
0 2 7 10 17 31
0 2 7 10 19 21
0 2 7 10 22 24
0 2 7 10 27 29
0 2 7 11 12 27
0 2 7 11 15 16
0 2 7 11 17 30
0 2 7 11 19 20
0 2 7 11 22 25
0 2 7 11 26 29
0 2 7 12 13 29
0 2 7 12 14 30
0 2 7 12 15 31
0 2 7 13 14 15
0 2 7 13 20 21
0 2 7 13 24 25
0 2 7 13 26 27
0 2 7 13 30 31
0 2 7 14 17 27
0 2 7 14 19 25
0 2 7 14 20 22
0 2 7 14 29 31
0 2 7 15 17 26
0 2 7 15 19 24
0 2 7 15 21 22
0 2 7 15 29 30
0 2 7 16 17 29
0 2 7 16 20 24
0 2 7 16 21 25
0 2 7 16 26 30
0 2 7 16 27 31
0 2 7 18 19 29
0 2 7 18 20 26
0 2 7 18 21 27
0 2 7 18 24 30
0 2 7 18 25 31
0 2 7 20 23 31
0 2 7 21 23 30
0 2 7 22 23 29
0 2 7 23 24 27
0 2 7 23 25 26
0 2 8 9 10 24
0 2 8 9 11 25
0 2 8 9 16 18
0 2 8 9 17 19
0 2 8 9 20 30
0 2 8 9 21 31
0 2 8 9 22 28
0 2 8 9 23 29
0 2 8 10 11 26
0 2 8 10 12 13
0 2 8 10 14 15
