0 1 2 3 4 5
0 1 2 3 12 13
0 1 2 3 14 15
0 1 2 3 16 17
0 1 2 4 6 8
0 1 2 4 15 17
0 1 2 5 11 12
0 1 2 5 15 16
0 1 2 6 10 14
0 1 2 6 12 16
0 1 2 6 13 17
0 1 2 7 11 14
0 1 2 7 12 17
0 1 2 7 13 16
0 1 2 8 10 16
0 1 2 8 11 17
0 1 2 8 12 14
0 1 2 8 13 15
0 1 2 9 10 17
0 1 3 4 11 12
0 1 3 4 14 17
0 1 4 5 8 9
0 1 4 5 10 11
0 1 4 5 12 13
0 1 4 5 14 15
0 1 4 5 16 17
0 1 4 6 10 16
0 1 4 6 11 17
0 1 4 6 12 14
0 1 4 7 10 17
0 1 4 7 11 16
0 1 4 7 12 15
0 1 4 7 13 14
0 1 4 8 10 14
0 1 4 8 11 15
0 1 4 8 12 16
0 1 4 8 13 17
0 1 4 9 10 15
0 1 4 9 11 14
0 1 4 9 12 17
0 1 4 9 13 16
0 1 5 6 10 17
0 1 5 6 11 16
0 1 5 6 12 15
0 1 5 6 13 14
0 1 5 7 10 16
0 1 5 7 11 17
0 1 5 7 12 14
0 1 5 8 11 14
0 1 6 7 14 15
0 1 6 7 16 17
0 1 8 9 16 17
0 1 10 11 12 13
0 2 3 4 6 10
0 2 3 4 8 12
0 2 3 4 9 13
0 2 4 5 7 13
0 2 4 6 9 16
0 3 4 10 12 16
0 4 5 6 8 14
0 4 6 12 15 16
0 4 7 11 12 13
0 4 7 11 14 15
0 4 7 12 14 16
0 4 7 13 15 16
0 5 7 8 9 10
0 5 7 10 12 13
0 5 7 12 15 16
0 5 7 13 14 16
0 5 8 10 11 13
0 5 8 10 14 16
0 5 8 11 15 16
0 5 8 13 14 15
0 5 9 10 15 16
0 5 9 11 14 16
0 5 9 12 14 15
0 6 7 10 12 14
0 6 7 10 13 15
0 6 7 11 12 15
0 6 8 10 11 14
0 6 8 10 13 16
0 6 8 12 13 14
0 6 9 10 11 15
0 6 9 10 12 16
0 6 9 11 13 16
1 2 4 8 9 15
1 2 7 12 14 15
1 2 8 11 14 15
1 2 8 12 15 17
1 2 8 13 14 17
1 2 9 10 12 13
1 3 5 10 13 17
1 3 5 12 13 15
1 3 6 10 14 17
1 3 6 11 15 17
1 3 7 8 9 13
1 3 7 11 14 17
1 3 7 13 14 15
1 3 9 11 12 13
1 3 9 11 14 15
1 4 6 7 9 12
1 4 6 8 9 11
1 4 7 8 9 10
1 4 7 10 12 13
1 4 7 13 15 17
1 4 9 10 11 12
1 4 9 11 15 17
1 4 9 12 14 15
1 5 6 7 9 13
1 5 6 8 9 10
1 5 9 10 15 17
1 5 9 11 14 17
1 6 7 10 12 15
1 6 8 11 12 17
1 6 8 12 13 15
1 6 9 11 13 17
1 7 9 10 11 15
2 3 4 5 6 7
2 3 4 5 8 9
2 3 4 5 10 11
2 3 4 5 12 13
2 3 4 5 16 17
2 3 4 7 12 15
2 3 4 8 11 15
2 3 5 7 13 15
2 3 5 8 10 15
2 3 5 8 11 14
2 3 5 9 10 14
2 3 5 9 11 15
2 3 6 7 8 9
2 3 6 7 10 11
2 3 6 7 12 13
2 3 6 7 14 15
2 3 6 7 16 17
2 3 6 8 10 12
2 3 6 8 11 13
2 3 6 9 10 13
2 3 6 9 11 12
2 3 7 8 10 13
2 3 7 8 11 12
2 3 7 9 10 12
2 3 7 9 11 13
2 3 8 9 10 11
2 3 8 9 14 15
2 3 8 9 16 17
2 3 10 11 14 15
2 3 10 11 16 17
2 3 12 13 14 15
2 3 12 13 16 17
2 3 14 15 16 17
2 4 6 8 16 17
2 4 7 9 16 17
2 4 10 12 16 17
2 4 11 13 16 17
2 5 6 9 14 15
2 5 6 9 16 17
2 5 7 8 14 15
2 5 7 8 16 17
2 5 10 13 14 15
2 5 10 13 16 17
2 5 11 12 14 15
2 5 11 12 16 17
2 6 7 9 13 14
2 6 8 9 10 14
2 6 10 14 16 17
2 6 11 15 16 17
2 7 10 15 16 17
2 7 11 14 16 17
2 8 12 14 16 17
2 8 13 15 16 17
2 9 12 15 16 17
2 9 13 14 16 17
3 4 5 6 10 15
3 4 5 6 11 14
3 4 5 7 10 14
3 4 5 8 13 14
3 4 5 9 12 14
3 4 5 9 13 15
3 4 6 7 10 13
3 4 6 7 11 12
3 4 6 9 10 11
3 4 6 9 12 13
3 4 6 9 14 15
3 4 6 9 16 17
3 4 7 8 10 11
3 4 7 8 12 13
3 4 7 8 14 15
3 4 7 8 16 17
3 4 8 9 10 13
3 4 8 9 11 12
3 4 10 13 14 15
3 4 10 13 16 17
3 4 11 12 14 15
3 4 11 12 16 17
3 5 6 7 11 13
3 5 6 8 10 11
3 5 6 8 12 13
3 5 6 8 16 17
3 5 7 9 10 11
3 5 7 9 16 17
3 5 8 9 10 12
3 5 8 9 11 13
3 5 11 13 16 17
3 6 10 15 16 17
3 6 11 14 16 17
4 5 7 9 10 12
4 5 8 9 12 13
4 5 8 9 14 15
4 5 14 15 16 17
4 6 12 14 16 17
4 7 13 14 16 17
5 6 7 9 11 15
5 6 13 14 16 17
5 7 8 9 13 15
5 7 10 11 12 14
5 7 10 11 13 15
5 7 12 14 16 17
5 7 13 15 16 17
5 8 10 12 13 15
5 8 10 15 16 17
5 8 11 12 13 14
5 8 11 14 16 17
5 9 10 14 16 17
5 9 11 12 13 15
5 9 11 15 16 17
6 7 8 9 10 11
6 7 8 9 14 15
6 7 8 9 16 17
6 7 10 11 12 13
6 7 10 11 14 15
6 7 12 13 14 15
6 7 12 13 16 17
6 7 14 15 16 17
6 8 10 12 14 15
6 8 10 12 16 17
6 8 11 13 14 15
6 8 11 13 16 17
6 9 10 13 14 15
6 9 10 13 16 17
6 9 11 12 14 15
6 9 11 12 16 17
7 8 10 13 14 15
7 8 10 13 16 17
7 8 11 12 14 15
7 8 11 12 16 17
7 9 10 12 14 15
7 9 10 12 16 17
7 9 11 13 16 17
8 9 10 11 12 13
8 9 10 11 16 17
8 9 12 13 14 15
8 9 12 13 16 17
8 9 14 15 16 17
10 11 12 13 14 15
10 11 12 13 16 17
10 11 14 15 16 17
