0 1 2 3 4
0 1 2 13 14
0 1 3 10 12
0 1 4 9 12
0 2 4 9 11
0 2 4 10 12
0 2 4 13 15
0 2 4 17 19
0 2 4 18 20
0 2 5 9 14
0 2 5 10 13
0 2 5 11 16
0 2 5 12 15
0 2 5 18 21
0 2 6 9 13
0 2 6 10 14
0 2 6 11 15
0 2 6 12 16
0 2 6 17 21
0 2 7 9 16
0 2 7 11 14
0 2 7 12 13
0 2 7 20 21
0 2 8 9 15
0 2 8 10 16
0 2 8 11 13
0 2 8 12 14
0 2 8 19 21
0 3 4 7 8
0 3 4 9 10
0 3 4 13 14
0 3 4 15 16
0 3 4 17 18
0 3 4 19 20
0 3 6 9 16
0 3 6 10 15
0 3 8 18 21
0 4 5 9 16
0 11 12 17 18
0 11 12 19 20
0 11 13 19 21
0 11 14 20 21
0 11 15 17 21
0 11 16 18 21
0 12 13 20 21
0 12 14 19 21
0 12 15 18 21
0 12 16 17 21
0 13 14 15 16
0 13 14 17 18
0 13 14 19 20
0 13 15 17 19
0 14 15 17 20
0 14 16 17 19
0 14 16 18 20
0 15 16 17 18
0 15 16 19 20
0 17 18 19 20
1 2 3 5 9
1 2 3 7 11
1 2 3 8 12
1 2 3 13 17
1 2 3 14 18
1 2 3 15 19
1 2 3 16 20
1 2 4 7 12
1 2 4 8 11
1 2 5 7 13
1 2 5 8 14
1 2 5 11 17
1 2 5 12 18
1 2 5 15 21
1 2 7 9 17
1 2 7 10 18
1 2 8 9 18
1 2 8 10 17
1 2 9 11 13
1 2 9 12 14
1 2 9 19 21
1 2 10 11 14
1 2 10 12 13
1 3 8 11 17
1 4 10 18 21
1 4 11 19 21
1 5 6 11 21
1 5 6 15 17
1 5 6 16 18
1 5 7 8 11
1 5 7 10 21
1 7 8 15 17
1 7 8 16 18
1 7 9 11 12
1 7 11 18 19
1 7 12 13 15
1 7 12 18 20
1 7 13 18 21
1 10 11 16 20
1 10 12 14 17
1 10 12 16 19
1 10 14 16 21
1 10 17 19 21
1 11 12 15 17
1 11 12 16 18
1 11 17 18 21
1 13 14 15 17
1 13 14 16 18
1 13 15 16 19
1 13 17 18 19
1 14 15 16 20
1 14 17 18 20
1 15 17 19 20
1 16 18 19 20
2 6 10 13 15
2 6 10 17 19
2 6 11 13 14
2 6 11 19 20
2 6 13 20 21
2 6 14 19 21
2 7 10 19 20
2 8 15 20 21
2 10 13 16 21
3 4 5 9 19
3 4 6 9 20
3 4 8 12 19
3 4 9 11 13
3 4 9 12 14
3 5 6 7 11
3 5 6 8 12
3 5 6 15 19
3 5 7 8 9
3 5 8 11 21
3 5 9 13 14
3 5 9 17 18
3 6 7 13 19
3 6 8 14 19
3 6 8 16 17
3 6 11 13 15
3 6 12 14 15
3 6 13 17 21
3 7 8 15 19
3 7 9 10 11
3 7 9 14 15
3 7 9 17 20
3 7 11 13 14
3 7 11 17 18
3 7 15 18 21
3 8 9 10 12
3 8 9 13 15
3 8 9 18 20
3 8 12 13 14
3 8 14 20 21
3 9 10 15 19
3 9 10 16 20
3 9 12 16 18
3 9 15 16 21
3 9 19 20 21
3 10 11 13 19
3 10 12 14 19
3 11 12 15 19
3 13 17 19 20
4 5 6 7 12
4 5 7 8 10
4 5 7 11 21
4 5 7 14 20
4 5 7 16 18
4 5 8 13 20
4 5 10 11 12
4 5 10 13 14
4 5 11 17 19
4 6 7 8 9
4 6 7 13 20
4 6 7 16 17
4 6 9 11 12
4 6 9 13 14
4 6 11 18 19
4 6 12 17 19
4 7 9 10 12
4 7 10 14 15
4 7 10 18 19
4 7 15 17 21
4 8 9 18 19
4 9 10 16 19
4 9 11 16 18
4 9 12 13 20
4 10 12 14 20
4 10 12 16 18
4 10 19 20 21
4 11 12 15 20
4 11 12 16 19
4 11 18 20 21
4 12 13 16 21
4 12 17 20 21
4 13 18 19 20
4 14 15 16 17
4 16 17 18 19
5 6 9 12 14
5 6 10 12 13
5 7 8 15 21
5 7 9 10 13
5 7 9 12 15
5 7 15 17 20
5 8 14 17 18
5 8 14 19 20
5 8 15 17 19
5 8 15 18 20
5 9 10 15 21
5 9 11 14 21
5 9 13 16 17
5 10 11 13 21
5 10 12 14 21
5 10 13 16 18
5 10 14 16 17
5 10 15 16 20
5 11 14 16 20
5 12 13 16 20
5 13 17 20 21
5 14 17 19 21
5 14 18 20 21
5 15 19 20 21
6 7 8 16 21
6 7 9 10 14
6 7 9 11 15
6 7 9 17 21
6 7 10 12 15
6 7 10 18 21
6 7 11 19 21
6 7 12 20 21
6 7 14 17 18
6 7 15 18 20
6 8 9 18 21
6 8 10 17 21
6 8 11 12 13
6 8 11 20 21
6 8 12 19 21
6 8 13 17 18
6 8 13 19 20
6 8 15 17 20
6 8 15 18 19
6 9 10 16 21
6 9 13 16 18
6 9 14 16 17
7 8 10 11 14
7 10 15 16 18
8 9 13 16 20
8 9 14 16 19
8 9 15 16 18
8 10 15 16 17
8 11 13 16 18
8 11 14 16 17
8 11 15 16 20
8 12 13 16 17
8 12 14 16 18
10 11 14 19 20
10 12 15 17 20
10 12 15 18 19
10 17 18 20 21
